id,title,category,sub_category,grade,completeness,missing_fields,cover_file,cover_url,body_len,history_len
tangshi-300-319,金陵酒肆留別 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,17,0
tangshi-300-322,送友人 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,14,0
tangshi-300-324,下終南山過斛斯山人宿置酒 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,23,0
tangshi-300-281,同題仙游觀 · 韓翃,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,16,0
tangshi-300-268,金陵五題 烏衣巷 · 劉禹錫,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,20,0
tangshi-300-269,和樂天春詞 · 劉禹錫,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,17,0
tangshi-300-284,寄全椒山中道士 · 韋應物,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,19,0
tangshi-300-274,送僧歸日本 · 錢起,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,16,0
tangshi-300-277,賊退示官吏 · 元結,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,16,0
tangshi-300-272,度南澗 · 蔡襄,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,14,0
tangshi-300-271,遊子吟 · 孟郊,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,14,0
tangshi-300-276,和張僕射塞下曲 · 錢起,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,18,0
tangshi-300-283,寄李儋元錫 · 韋應物,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,17,0
tangshi-300-270,列女操 · 孟郊,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,14,0
tangshi-300-267,西塞山懷古 · 劉禹錫,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,17,0
tangshi-300-278,石魚湖上醉歌 · 元結,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,17,0
tangshi-300-287,送楊氏女 · 韋應物,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,16,0
tangshi-300-285,秋夜寄丘二十二員外 · 韋應物,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,21,0
tangshi-300-286,賦得暮雨送李胄 · 韋應物,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,19,0
tangshi-300-288,長安遇馮著 · 韋應物,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,17,0
tangshi-300-299,逢入京使 · 岑參,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,15,0
tangshi-300-304,行路難三首 三 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,18,0
tangshi-300-295,輪臺歌奉送封大夫出師西征 · 岑參,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,23,0
tangshi-300-293,與高適薛據慈恩寺浮圖 · 岑參,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,21,0
tangshi-300-303,行路難三首 二 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,18,0
tangshi-300-325,登金陵鳳凰臺 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,17,0
tangshi-300-330,怨情 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,13,0
tangshi-300-327,夜泊牛渚懷古 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,17,0
tangshi-300-331,淮上喜會梁川故人 · 韋應物,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,20,0
tangshi-300-329,聽蜀僧濬彈琴 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,17,0
tangshi-300-306,關山月 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,14,0
tangshi-300-305,長相思 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,14,0
tangshi-300-328,月下獨酌四首 一 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,19,0
tangshi-300-332,郡齋雨中與諸文士燕集 · 韋應物,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,22,0
tangshi-300-307,玉階怨 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,14,0
tangshi-300-326,早發白帝城 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,16,0
tangshi-300-308,清平調詞三首 一 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,19,0
tangshi-300-334,相和歌辭 江南曲 · 李益,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,19,0
tangshi-300-341,相和歌辭 子夜四時歌四首 夏歌 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,26,0
tangshi-300-344,琴曲歌辭 列女操 · 孟郊,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,19,0
tangshi-300-348,雜曲歌辭 長相思三首 二 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,23,0
tangshi-300-356,雜曲歌辭 秋夜曲 · 王涯,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,19,0
tangshi-300-357,春思 · 皇甫冉,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,14,0
tangshi-300-359,春怨 · 劉方平,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,14,0
tangshi-300-358,夜月 · 劉方平,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,14,0
tangshi-300-351,雜曲歌辭 行路難三首 三 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_moonlit-drinking_s1051.jpg,23,0
tangshi-300-343,相和歌辭 子夜四時歌四首 冬歌 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,26,0
tangshi-300-340,相和歌辭 子夜四時歌四首 春歌 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,26,0
tangshi-300-346,雜曲歌辭 麗人行 · 杜甫,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,19,0
tangshi-300-355,雜曲歌辭 獨不見 · 沈佺期,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_ancient-road_s1085.jpg,20,0
tangshi-300-350,雜曲歌辭 行路難三首 二 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,23,0
tangshi-300-347,雜曲歌辭 長相思三首 一 · 李白,poems,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,23,0
lunyu-1,为政篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_scholar-desk_s1136.jpg,7,0
lunyu-0,学而篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_stone-tablet_s1119.jpg,7,0
lunyu-2,八佾篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_bamboo-scrolls_s1102.jpg,7,0
lunyu-3,里仁篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_scholar-desk_s1136.jpg,7,0
lunyu-13,宪问篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_bamboo-scrolls_s1102.jpg,7,0
lunyu-7,泰伯篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_bamboo-scrolls_s1102.jpg,7,0
lunyu-6,述而篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_stone-tablet_s1119.jpg,7,0
lunyu-8,子罕篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_scholar-desk_s1136.jpg,7,0
lunyu-5,雍也篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_scholar-desk_s1136.jpg,7,0
lunyu-4,公冶长篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_bamboo-scrolls_s1102.jpg,8,0
lunyu-19,尧曰篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_bamboo-scrolls_s1102.jpg,7,0
lunyu-18,子张篇,classics,,D,45%,excerpt|body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_stone-tablet_s1119.jpg,7,0
nvwa,女娲补天,mythology,创世神话,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nvwa.jpg,25,19
tangshi-300-239,送李少府貶峽中王少府貶長沙 · 高適,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-239.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-239.jpg,24,0
tangshi-300-320,黃鶴樓送孟浩然之廣陵 · 李白,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-320.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-320.jpg,21,0
tangshi-300-333,初發揚子寄元大校書 · 韋應物,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-333.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-333.jpg,21,0
tangshi-300-234,渡漢江 · 宋之問,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-234.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-234.jpg,15,0
lunyu-16,阳货篇,classics,,C,55%,excerpt|body|history|influence|faq,article_lunyu-16.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lunyu-16.jpg,7,0
tangshi-300-145,雜詩三首 二 · 王維,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-145.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-145.jpg,17,0
tangshi-300-183,利州南渡 · 溫庭筠,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-183.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-183.jpg,16,0
tangshi-300-186,蘇武廟 · 溫庭筠,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-186.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-186.jpg,15,0
tangshi-300-279,楓橋夜泊 · 張繼,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-279.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-279.jpg,15,0
tangshi-300-290,東郊 · 韋應物,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-290.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-290.jpg,14,0
tangshi-300-244,哀江頭 · 杜甫,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-244.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-244.jpg,14,0
tangshi-300-259,雜曲歌辭 清平調 三 · 李白,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-259.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-259.jpg,21,0
tangshi-300-254,寄人二首  其一 · 張佖,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-254.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-254.jpg,19,0
tangshi-300-298,奉和中書舍人賈至早朝大明宮 · 岑參,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-298.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-298.jpg,24,0
tangshi-300-302,行路難三首 一 · 李白,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-302.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-302.jpg,18,0
nalan-4,忆秦娥·长飘泊,poems,,C,55%,excerpt|body|history|influence|faq,article_nalan-4.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-4.jpg,20,0
tangshi-300-296,走馬川行奉送出師西征 · 岑參,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-296.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-296.jpg,21,0
tangshi-300-345,雜曲歌辭 遊子吟 · 孟郊,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-345.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-345.jpg,19,0
nalan-6,菩萨蛮·问君何事轻离别,poems,,C,55%,excerpt|body|history|influence|faq,article_nalan-6.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-6.jpg,24,0
small-wild-goose,小雁塔,artifacts,塔,C,55%,body|history|influence|faq|related_people,article_small-wild-goose.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_small-wild-goose.jpg,12,11
yuexiu,粤绣,intangible,传统技艺,C,55%,body|history|influence|faq|related_people,article_yuexiu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuexiu.jpg,12,9
huju,沪剧,intangible,传统戏曲,C,55%,body|history|influence|faq|related_people,article_huju.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_huju.jpg,12,14
xiangxiu,湘绣,intangible,传统技艺,C,55%,body|history|influence|faq|related_people,article_xiangxiu.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_xiangxiu.jpg,12,8
yushui,雨水,festivals,节气,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yushui.jpg,16,11
mengjiang,孟姜女,mythology,民间传说,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_mengjiang.jpg,15,19
change,嫦娥奔月,mythology,神仙体系,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_change.jpg,16,16
yuewang,龙王,mythology,神仙体系,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuewang.jpg,20,14
lichun,立春,festivals,节气,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_lichun.jpg,18,11
yingxian-muta,应县木塔,artifacts,塔,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yingxian-muta.jpg,22,19
yuanqu-58,幺・柔肠脉脉，新愁千万叠。偶记年前人乍别，秦台玉萧声断绝。雁底关,poems,,C,55%,excerpt|history|influence|faq|related_people,article_yuanqu-58.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-58.jpg,51,0
yuanqu-84,尾・对着盏半明不灭的孤灯双眉皱，冷清清没个人瞅，谁解春衫纽儿扣？,poems,,C,55%,excerpt|history|influence|faq|related_people,article_yuanqu-84.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-84.jpg,44,0
yuanqu-89,尾・展放征旗任谁走，庙算神谟必应口。一管笔在手，敢搦孙吴兵斗。,poems,,C,55%,excerpt|history|influence|faq|related_people,article_yuanqu-89.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-89.jpg,43,0
yuanqu-92,尾・锦缠腕、叶底桃、鸳鸯叩，入脚面带黄河逆流。斗白打赛官场，三场,poems,,C,55%,excerpt|history|influence|faq|related_people,article_yuanqu-92.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-92.jpg,49,0
yuanqu-99,乔牌儿・款将花径踏，独立在纱窗下，颤钦钦把不定心头怕。不敢将小名,poems,,C,55%,excerpt|history|influence|faq|related_people,article_yuanqu-99.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-99.jpg,53,0
yuanqu-95,秃厮儿・粉汗湿珍珠乱滴，宝髻偏鸦玉斜堆。虚蹬落实拾蹑起，侧身动，,poems,,C,55%,excerpt|history|influence|faq|related_people,article_yuanqu-95.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-95.jpg,51,0
yuanqu-97,尾・不离了花前柳影闲田地，斗白打官场小踢。竿网下世无双，全场儿占,poems,,C,55%,excerpt|history|influence|faq|related_people,article_yuanqu-97.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_yuanqu-97.jpg,48,0
tangshi-300-138,奉和聖製從蓬萊向興慶閣道中留春雨中春望之作應制 · 王維,poems,,C,55%,excerpt|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-138.jpg,34,0
tangshi-300-209,至德二載甫自京金光門出問道歸鳳翔乾元初從左拾遺移華州掾與親故別因出此門有悲往事 · 杜甫,poems,,C,55%,excerpt|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/poems_lone-fisherman_s1068.jpg,50,0
tangshi-300-7,新嫁娘詞三首 三 · 王建,poems,,C,55%,excerpt|body|history|faq|related_people,article_tangshi-300-7.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-7.jpg,19,0
tangshi-300-205,蜀先主廟 · 劉禹錫,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-205.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-205.jpg,16,0
youmengying-24,幽梦影 · 第25则,classics,,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_bamboo-scrolls_s1102.jpg,28,0
youmengying-13,幽梦影 · 第14则,classics,,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_stone-tablet_s1119.jpg,28,0
youmengying-42,幽梦影 · 第43则,classics,,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_scholar-desk_s1136.jpg,29,0
youmengying-79,幽梦影 · 第80则,classics,,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/classics_bamboo-scrolls_s1102.jpg,28,0
nalan-117,梦江南·新来好,poems,,C,55%,excerpt|body|history|faq|related_people,article_nalan-117.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-117.jpg,20,0
shuangjiang,霜降,festivals,节气,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/festivals_mid-autumn-moon_s1187.jpg,17,9
baxian,八仙过海,mythology,神仙体系,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/mythology_pangu-creation_s1221.jpg,20,12
kuafu,夸父逐日,mythology,创世神话,C,55%,body|history|influence|faq|related_people,✗,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/mythology_nezha-waves_s1238.jpg,12,16
nalan-106,鹧鸪天·背立盈盈故作羞,poems,,C,55%,excerpt|body|history|faq|related_people,article_nalan-106.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_nalan-106.jpg,24,0
tangshi-300-335,相和歌辭 燕歌行 · 高適,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-335.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-335.jpg,19,0
tangshi-300-115,清明日宴梅道士房 · 孟浩然,poems,,C,55%,excerpt|body|history|faq|related_people,article_tangshi-300-115.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-115.jpg,20,0
tangshi-300-280,酬程延秋夜即事見贈 · 韓翃,poems,,C,55%,excerpt|body|history|faq|related_people,article_tangshi-300-280.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-280.jpg,20,0
tangshi-300-144,送別 · 王維,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-144.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-144.jpg,13,0
tangshi-300-218,別房太尉墓 · 杜甫,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-218.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-218.jpg,16,0
tangshi-300-199,秋夜曲 · 王涯,poems,,C,55%,excerpt|body|history|influence|faq,article_tangshi-300-199.jpg,https://ozshflujnxonhfwdtunp.supabase.co/storage/v1/object/public/covers/article_tangshi-300-199.jpg,14,0
